,,slope,intercept
15,7,0.516715568720837,0.016911682429754382
15,8,0.5161026802958413,0.01897780441920116
15,9,0.49727630793480204,0.040746086775101775
15,10,0.5381110246296976,-0.004561456124132168
15,11,0.5395635580428751,0.00026641176542030465
15,12,0.5046755552264586,0.024159949272449077
15,13,0.4215005493072823,0.10747238026983413
15,14,0.45906819715230307,0.06395057541905952
15,15,0.49854933997769213,-0.00463429785027808
15,16,0.45161490853286834,0.04763905928565515
15,17,0.4711607403113685,0.06417250360867488
15,18,0.43844360107721414,0.08991819733783979
15,19,0.48306378298226843,0.03947041220901981
15,20,0.5131978514988274,0.010895893703747772
15,21,0.559941092515688,-0.03581811959596093
15,22,0.5739407864142559,-0.08127598924868562
15,23,0.5275404306262929,-0.01085997712888831
16,0,0.5368519562539316,-0.006358898774018851
16,1,0.5484397694319816,-0.009995534319518495
16,2,0.5750980598051973,-0.024423830152408232
16,3,0.5945113135918992,-0.0431057916852674
16,4,0.5159468859528523,0.03575062941036111
16,5,0.5622811361713141,-0.009566500060963046
16,6,0.5493104983468697,0.0031784154084909533
16,7,0.5122455679692156,0.0260623761941996
16,8,0.5111569106938645,0.028232937102236788
16,9,0.5170526821695375,0.024603223914125394
16,10,0.5231121299839894,0.014878386426249501
16,11,0.5119643430119138,0.024926290136930374
16,12,0.49598306146654625,0.03798324968207906
16,13,0.41832826020071323,0.10980362947595756
16,14,0.4527959753045787,0.06994265974215186
16,15,0.49720155367924695,0.0041455512844491005
16,16,0.44916909192129695,0.05682230295648866
16,17,0.4698120913498045,0.0654688819753253
16,18,0.4346051818388253,0.09941123270545094
16,19,0.46976056104496416,0.06029929118779909
16,20,0.4980962993894081,0.04059135299790484
16,21,0.5587503260760532,-0.03382824795038897
16,22,0.5583717991590103,-0.04418601936169719
16,23,0.5283927397147415,-0.011318468488254463
17,0,0.5246463803155748,0.013756394211222989
17,1,0.5379577238850298,0.009074706420237555
17,2,0.4867899919957827,0.07682356998533202
17,3,0.5149791619164371,0.04940809196632312
17,4,0.515065444461969,0.037815818556679814
17,5,0.4827244718090915,0.08033785461979709
17,6,0.5290491390574162,0.026859213595670117
17,7,0.5167251031482903,0.024032946811077704
17,8,0.5116324324296033,0.028531786225148625
17,9,0.5177526921590733,0.02461795214596263
17,10,0.5220856022178832,0.017719772122606336
17,11,0.5106739992488676,0.027163301808058038
17,12,0.4949728919344651,0.03930948287294689
17,13,0.41702705907253135,0.11011022923690134
17,14,0.4520850132372379,0.07057010237543193
17,15,0.48055527821471705,0.039638510380514025
17,16,0.4537255827556422,0.05228006567324428
17,17,0.4738756156431087,0.06228266423482043
17,18,0.4511114915603282,0.07928416555392448
17,19,0.47420365544832277,0.052820571100803626
17,20,0.498537976444366,0.04067844897573192
17,21,0.558720859021475,-0.033129252674970355
17,22,0.5574435143700706,-0.04217060196622846
17,23,0.5261900200915882,-0.00757775088854451
18,0,0.5238650296762803,0.0117933167570623
18,1,0.5343582576517008,0.013015147307086083
18,2,0.48772032084110967,0.07688584942009663
18,3,0.5154531686878431,0.04999508309818668
18,4,0.516841417982259,0.03671116415005293
18,5,0.5338510459132034,0.0039031520785879348
18,6,0.5285156221047018,0.027479595520856215
18,7,0.5183508355556493,0.020730058444525135
18,8,0.5083562861623047,0.026909591622441054
18,9,0.5169504276572744,0.025754699346960952
18,10,0.5242001381777617,0.015749479706721137
18,11,0.5114982134098622,0.026941506752657773
18,12,0.4781093899887803,0.05252323903140799
18,13,0.41605986636496217,0.110614011831216
18,14,0.4511864287724911,0.07204972401758075
18,15,0.5106353861796664,-0.009045341134616802
18,16,0.45793307990764465,0.050036070893545115
18,17,0.47632132520603215,0.05987841058133636
18,18,0.4587561760060516,0.07158968539389055
18,19,0.47840845692367606,0.04448197711779911
18,20,0.4963043197292183,0.043883801583585846
18,21,0.5537847046980601,-0.02645644174049777
18,22,0.5637275920039229,-0.08394891596367626
18,23,0.5258611151850806,-0.006593018749106672
19,0,0.5156477242778704,0.018206070866571222
19,1,0.5282776743069405,0.017753252185363944
19,2,0.4862840939354354,0.07936022984707963
19,3,0.513647060058974,0.053085443741936134
19,4,0.5164386321969009,0.03754123355220418
19,5,0.5244738404764351,0.027957130603430413
19,6,0.5263911352495717,0.03028817052869881
19,7,0.5363357759889138,0.004177564066691453
19,8,0.5117630592500667,0.024057122263757336
19,9,0.5128476362914055,0.031420375636164066
19,10,0.51886360335295,0.022020065823371238
19,11,0.5062201551442074,0.033491954012734415
19,12,0.4544091847996067,0.07483966340525083
19,13,0.41689632522129416,0.10984940302919899
19,14,0.4520378999564685,0.07190715371677403
19,15,0.47894015353612857,0.04286007727144403
19,16,0.4592700384096709,0.0529602488754653
19,17,0.47404943926642495,0.06348170042582624
19,18,0.4602830556512748,0.07134714888099136
19,19,0.4842426822359151,0.042933109954618076
19,20,0.49742982039369704,0.04378531611703185
19,21,0.5524380804371747,-0.024611283957982844
19,22,0.5650793009749644,-0.083710193292026
19,23,0.5230226893895934,-0.003744420667442405
20,0,0.4902784152022434,0.039490417753303086
20,1,0.5237197315069724,0.027112644612193648
20,2,0.48227795280332164,0.08442368393920902
20,3,0.6029962141839581,-0.04700085935675069
20,4,0.5165599867254039,0.0392025572238659
20,5,0.5240673998739049,0.029398495915769263
20,6,0.5268781609610631,0.031113170335448137
20,7,0.5198340688691404,0.026610715056237466
20,8,0.5098437688335652,0.026902036131686402
20,9,0.5097776526387269,0.035697366920829254
20,10,0.5139152255736454,0.027646520946740527
20,11,0.5049941760734757,0.03579250552404267
20,12,0.4659536310988766,0.03899118235592208
20,13,0.4195047408827031,0.10772226454560746
20,14,0.4530748919400683,0.07164120552136793
20,15,0.47865920867278805,0.043848501108030624
20,16,0.45843136585242333,0.05659289124116218
20,17,0.4739965239455434,0.06346565345738764
20,18,0.4601038863082899,0.07206966944312243
20,19,0.4853189581394547,0.040589451675424604
20,20,0.49545316094305386,0.046357470529324485
20,21,0.584913098602783,-0.07822198622810483
20,22,0.5649218442176838,-0.08279324674761457
20,23,0.522716066887504,-0.003616013246472871
21,0,0.503170891087826,0.03174133242155042
21,1,0.5190884505037991,0.028456448540781998
21,2,0.549802425167918,0.007339812848388694
21,3,0.602189282074683,-0.05039004091711985
21,4,0.5127528896464995,0.044260875156605595
21,5,0.5205500098159505,0.034158679009729465
21,6,0.5252302504820715,0.03411805812550517
21,7,0.515561745848679,0.031080425760035668
21,8,0.5074417383171748,0.033951268392160505
21,9,0.4944512481038514,0.05020511293248758
21,10,0.5136574789092153,0.028652439905114513
21,11,0.5038849561624904,0.03762041180946396
21,12,0.48657507938253397,0.04576694070673332
21,13,0.4182388116280432,0.10809161074579782
21,14,0.45284973310461396,0.07209024101150929
21,15,0.47781915133005576,0.04505813788067725
21,16,0.4633374978934417,0.054741064084087465
21,17,0.4780837201390686,0.06066364472503594
21,18,0.4646336786904309,0.06774470546921718
21,19,0.4937047576450201,0.03467125667919779
21,20,0.4970730581686498,0.044358620321552245
21,21,0.5872734665274836,-0.07724510540871898
21,22,0.5683756832430117,-0.08670573751939148
21,23,0.5216641994753723,-0.0019213465928444862
22,0,0.4979990255104123,0.03879555173479643
22,1,0.5097272339995332,0.038743151496152595
22,2,0.5498561883505982,0.010125114780747735
22,3,0.6025126864213346,-0.04662505966415664
22,4,0.5261639874031003,0.01943686426077884
22,5,0.5371779633745724,0.006268637694515133
22,6,0.5233914984184826,0.03629795002523062
22,7,0.5143924042765315,0.029145067046085216
22,8,0.4942141509081098,0.05036714075742843
22,9,0.507841333735693,0.03693585079576289
22,10,0.5154050793088372,0.027045355383094938
22,11,0.5212346640554207,0.023031909834001607
22,12,0.46900635904287274,0.06285945245763391
22,13,0.414566486762703,0.10997455798257227
22,14,0.44811504796407753,0.07526982848810154
22,15,0.4944930505556437,0.012900763818561756
22,16,0.45651749678703385,0.061480864278565084
22,17,0.4763332856123519,0.06356132926374425
22,18,0.45727276659009863,0.07934659104154906
22,19,0.48914583388093,0.04351218036397175
22,20,0.49609024205626806,0.04543692256001475
22,21,0.5849556729941416,-0.07184108416105284
22,22,0.5678905336010904,-0.08505347025192356
22,23,0.510456776750442,-0.0048554998514503955
23,0,0.4887145207548927,0.0442038459609983
23,1,0.5251043606006303,0.015263934834726878
23,2,0.5598235695774123,-0.005482389851654834
23,3,0.6020865481595671,-0.05182359415231197
23,4,0.5589040387548342,-0.006489689160160794
23,5,0.5307732872495055,0.014382549237886844
23,6,0.523378673945709,0.03642400613267616
23,7,0.5018188379060409,0.04031554323470554
23,8,0.48271262444798047,0.059371530088010604
23,9,0.5083346359003065,0.035986125233899824
23,10,0.5139333772560828,0.027315834478334966
23,11,0.5047778684726331,0.03414574285340438
23,12,0.45886774348033044,0.06854572048362922
23,13,0.41439004609687335,0.11006714435425913
23,14,0.44823400955162,0.0758622868921669
23,15,0.5060817394814678,-0.013922073668676482
23,16,0.4687192522489832,0.041944069465804756
23,17,0.4751127292189483,0.06444866856395814
23,18,0.471120540784439,0.059761002730703616
23,19,0.517405163172788,0.0038879899820213337
23,20,0.49238679973453,0.05060291031542663
23,21,0.5497164127660903,-0.021631954694525057
23,22,0.5648817598978269,-0.07989813647084676
23,23,0.5173798035418711,0.0036340646381290975
24,0,0.4563387663903968,0.06804930369835682
24,1,0.48911398802020833,0.057339380760190184
24,2,0.5440104171170036,0.0009202706104952663
24,3,0.5344449163958628,0.0229668150475143
24,4,0.518219480947934,0.03986747526819434
24,5,0.5199385281302809,0.035894262791366094
24,6,0.5223386471793626,0.037570632045073604
24,7,0.5090564662991282,0.03808451018158665
24,8,0.5001704901033159,0.04388750162414273
24,9,0.5063233021746804,0.03864375536647141
24,10,0.5130047873521225,0.028669889570347606
24,11,0.49980313839211743,0.02941546774383136
24,12,0.4626414027228102,0.05678403492751577
24,13,0.4152398394310895,0.10924007884760628
24,14,0.44851276520029904,0.07585489917408761
24,15,0.4947550709764353,0.013344582121076365
24,16,0.463660276849249,0.04619109308475122
24,17,0.47772601943888837,0.0608782289376556
24,18,0.45755039795980995,0.07855207947908116
24,19,0.5079723587727915,0.01075640324123095
24,20,0.4888304762679499,0.05581082223898981
24,21,0.5479348249910642,-0.018965763570856997
24,22,0.5629963603839035,-0.0770276576062543
24,23,0.5171731263201502,0.004247105826298725
25,0,0.4633822447731874,0.08003922397559621
25,1,0.4890214221979762,0.05772437868769509
25,2,0.46668820146925927,0.10118303431732611
25,3,0.5329401243527228,0.024719144447974406
25,4,0.5150042222680993,0.043221235977176975
25,5,0.516507289785237,0.03954315253786911
25,6,0.520726035465261,0.04006177103971831
25,7,0.5066662148713185,0.041069871728225904
25,8,0.4988312914202334,0.045329089360016006
25,9,0.5069263709032202,0.03802851271047053
25,10,0.5144983285053651,0.02709005468836745
25,11,0.5026431362236903,0.02488008893345961
25,12,0.46132198565341853,0.05631149053154244
25,13,0.4152183121049304,0.10930306608660434
25,14,0.4476075703432242,0.0770202191163718
25,15,0.5001523227430674,-0.010211541177919559
25,16,0.47211608617535183,0.036670434931692864
25,17,0.468264540803989,0.06329300219861356
25,18,0.45906903351990436,0.07665512681075726
25,19,0.4869618040378096,0.04194550672391706
25,20,0.4879791088183957,0.057437535784376825
25,21,0.5448955594756838,-0.014907847319218126
25,22,0.5635836102442601,-0.076714794615245
25,23,0.5162569971302285,0.005236463277382808
26,0,0.487522749852442,0.04642265602431106
26,1,0.4858776560071097,0.06271285137400628
26,2,0.4681843681740558,0.09859263488327036
26,3,0.5292600071585675,0.028762811823642487
26,4,0.5118930577948078,0.046094986714596664
26,5,0.5105889554641988,0.044898705960724095
26,6,0.5184220224345072,0.04204212169699528
26,7,0.5041139405847291,0.04328118760480443
26,8,0.5028835955465328,0.04493369438579248
26,9,0.5054327340269101,0.0384405530415054
26,10,0.5136419648931847,0.02737763001347815
26,11,0.5039377708233167,0.01654335982972932
26,12,0.4630948420896257,0.04752027637648276
26,13,0.4155220224525819,0.10738560696433397
26,14,0.4480827156006745,0.07582513947607639
26,15,0.5036794530280035,-0.020018367495214018
26,16,0.47739874550378436,0.027151721374964688
26,17,0.46849373312867626,0.07346309687123631
26,18,0.4453440206173675,0.11760251440257097
26,19,0.48641999027945526,0.028948602519267452
26,20,0.4872427294716405,0.058660128229578334
26,21,0.5456466932192071,-0.015718059750511326
26,22,0.5705348541426739,-0.08224357625119949
26,23,0.5168407739272796,0.004256131581537259
27,0,0.4878404810576234,0.04560383111255173
27,1,0.48707205207370613,0.061527386437197684
27,2,0.5011080271169398,0.057076302879191854
27,3,0.5309718947883314,0.027084791085490445
27,4,0.5147311006220406,0.04301544715778083
